national_rank,village_id,village_name,district,state,latitude,longitude,economic_growth_score,confidence_score,growth_tier,ntl_growth_pct,ntl_2020,ntl_2025,built_growth_abs,ndbi_growth,road_growth_pct,ndvi_change,lulc_change_score,pop_growth_proxy,ntl_growth_norm,builtup_growth_norm,road_density_norm,ndvi_productivity_norm,lulc_change_norm,national_rank,growth_percentile
4786,UTT_0089,Tulsikalan,Meerut,Uttar Pradesh,30.37378,77.1201,31.286972918806235,72.4,Baseline,45.21,3.4322,4.9838,0.010664,0.0055,49.62,0.1769,0.2033,0.1303,22.359639404281392,0.7063414187153749,34.71702310135713,69.22744555824403,59.75060259935319,4786,23.8421136399809
1628,UTT_0090,Kanpurpada,Meerut,Uttar Pradesh,30.10892,80.12514,50.57894765922426,90.9,Moderate,20.59,12.9683,15.6387,0.1571,0.1813,56.26,-0.0171,0.2866,0.1547,14.521450451983451,62.222188283895775,40.558976584763975,54.525290932135036,84.97498758463645,1628,74.10472704122235
3292,UTT_0091,Tulsigaon,Moradabad,Uttar Pradesh,26.52135,79.193,39.789010009045,80.3,Baseline,32.36,6.2258,8.2402,0.0528,0.0601,80.08,-0.1343,0.2899,0.1434,17.977267296957578,19.173542359485776,59.21371642150018,28.652494527019236,85.97427294419747,3292,47.62056342511539
1251,UTT_0092,Ramkalan,Lucknow,Uttar Pradesh,26.82711,81.29754,53.45163181801656,95.9,High,54.52,13.541,20.9234,0.1457,0.1264,70.08,0.1098,0.231,0.1904,30.27025449377173,49.56531367286082,51.54941540060703,48.02396589468832,68.1385433447595,1251,80.10504536049658
4709,UTT_0093,Harigaon,Aligarh,Uttar Pradesh,26.18334,82.61771,31.821216603881005,65.0,Baseline,79.24,1.6589,2.9734,0.0221,0.0224,59.79,-0.0157,0.029,0.0851,36.14104197351083,6.115771267558307,41.61502161319702,50.567461689134674,6.970166789810924,4709,25.067642845774312
3150,UTT_0094,Tulsinagar,Gorakhpur,Uttar Pradesh,29.57732,78.72062,40.583625878832585,74.9,Baseline,124.56,2.6151,5.8724,0.0556,0.0582,24.56,0.055,0.0263,0.006,57.70339641051004,19.345355137011136,15.207303595507955,63.13515381956445,6.152569677442798,3150,49.88063027216298
3917,UTT_0095,Varanasinagar,Prayagraj,Uttar Pradesh,25.53237,82.81257,36.32580416775203,62.2,Baseline,50.32,1.6017,2.4078,0.0763,0.0829,70.71,-0.0278,0.1053,0.1443,22.957004436891083,28.01235524773493,50.8151174780981,35.15381956446595,30.074855557843485,3917,37.67308610536368
3429,UTT_0096,Kanpurgaon,Agra,Uttar Pradesh,29.21712,83.74441,38.925844713944244,58.2,Baseline,98.11,0.8743,1.7321,0.0539,0.0508,52.07,-0.0826,0.0982,0.1354,43.34997387911329,17.608137053143597,35.78231862490432,42.02673119022928,27.924877966060635,3429,45.44007639662582
1853,UTT_0097,Ramkhurd,Meerut,Uttar Pradesh,29.04533,84.58654,48.960036102420524,64.3,Moderate,11.54,2.5346,2.8271,0.1725,0.1469,110.71,-0.0869,0.2364,0.0621,6.223008898696608,58.595029647249255,79.9938372563584,16.502477243922105,69.77373756949575,1853,70.52363520611173
6030,UTT_0098,Ramgaon,Varanasi,Uttar Pradesh,29.29385,82.59629,19.290263181768182,75.3,Baseline,12.52,5.3408,6.0097,0.0531,0.0511,48.54,-0.0133,0.065,0.0857,8.430900958991074,17.512685510073954,33.05352889376198,28.784998271690277,17.87146162138592,6030,4.042654782747095
2260,UTT_0099,Shivwadi,Agra,Uttar Pradesh,28.39912,80.28078,46.090274875664655,86.4,Moderate,83.9,6.4946,11.9438,0.1076,0.1039,54.8,0.2108,0.0334,0.0714,41.65938031892307,37.996586652819815,39.32302537549034,64.68487152897798,8.302547269225645,2260,64.04583797548942
4359,UTT_0100,Gangakhurd,Moradabad,Uttar Pradesh,25.80876,77.18414,33.73868355158002,74.7,Baseline,19.13,4.8597,5.7892,0.1568,0.1851,44.94,-0.0786,0.045,0.1672,11.247428227230067,62.89034908538329,30.533247449043056,27.843069478050456,11.815186714955363,4359,30.638230144835273
3698,UTT_0101,Harigaon,Bareilly,Uttar Pradesh,28.47373,80.46748,37.4131638254373,57.6,Baseline,43.55,1.1457,1.6446,0.1041,0.1211,32.07,-0.0732,0.2161,0.0811,19.231977424421594,40.6119589329281,22.303815605946767,48.53669777624148,63.62661853946874,3698,41.15868215820468
5193,UTT_0102,Shivwadi,Varanasi,Uttar Pradesh,29.30777,78.2817,28.425771135335893,88.8,Baseline,14.83,11.9979,13.7766,0.0429,0.0486,88.87,-0.0712,0.0312,0.0399,11.636976255750486,15.088216316104957,66.14712200084593,38.02281368821292,7.636357029518282,5193,17.364316409358587
6004,UTT_0103,Shivgaon,Varanasi,Uttar Pradesh,27.26789,81.94617,19.689464309225094,70.7,Baseline,19.56,3.7114,4.4374,0.0742,0.0636,19.73,0.0113,0.0547,0.1776,10.785025088374628,23.927029204354113,11.680951061478364,53.447977877635665,14.752480044574181,6004,4.456469839248767
1696,UTT_0104,Varanasiwadi,Gorakhpur,Uttar Pradesh,25.07867,83.30208,50.03819074073714,72.4,Moderate,79.8,2.7797,4.9978,0.1789,0.2071,20.65,0.0286,0.1322,0.1687,37.59627466120396,71.309175184126,12.224391067551792,50.30533471598109,38.22054530699258,1696,73.02244150883335
6083,UTT_0105,Tulsikhurd,Prayagraj,Uttar Pradesh,29.57211,81.57837,18.335539636629317,48.9,Baseline,8.25,0.5831,0.6312,0.0561,0.0476,70.7,0.002,0.005982,0.1284,2.2712471163466823,17.417233967004307,49.59936849953353,28.010139416983513,0.0,6083,3.19910870603215
4696,UTT_0106,Kanpurkalan,Varanasi,Uttar Pradesh,25.39482,78.63834,31.89987608476936,60.7,Baseline,50.49,1.4199,2.1367,0.1024,0.086,18.7,0.0822,0.2064,0.0913,22.788531357788024,33.58672536300221,10.877327589378385,36.985827860352565,60.68932520984992,4696,25.274550374025146
3988,UTT_0107,Gangakhurd,Aligarh,Uttar Pradesh,26.36602,78.55997,35.996224707521066,95.4,Baseline,66.06,12.2102,20.2766,0.1046,0.0911,22.44,-0.0968,0.1742,0.1246,35.26334700774165,34.98031789181903,13.848544089029318,25.19299458462956,50.938722610496725,3988,36.54305268183988
4544,UTT_0108,Gangawadi,Lucknow,Uttar Pradesh,26.0966,79.07355,32.66684082066611,75.4,Baseline,51.69,4.0056,6.0761,0.0569,0.0537,59.35,0.0589,0.0962,0.0887,25.704897992172384,18.734465261365408,42.80620893232061,39.32768752160386,27.319250475417576,4544,27.693776858188762
3077,UTT_0109,Shivpada,Varanasi,Uttar Pradesh,28.83697,82.40905,40.98330136755979,79.2,Moderate,65.42,4.6679,7.7217,0.1011,0.0916,49.53,-0.0361,0.1752,0.1298,32.363881542141655,34.40760863340115,39.17161497270252,24.22802166148173,51.241536355818255,3077,51.042495623109986
3489,UTT_0110,Shivpur,Gorakhpur,Uttar Pradesh,26.6516,77.03316,38.55676063045935,65.3,Baseline,12.37,2.7018,3.036,0.1733,0.1666,40.31,-0.0418,0.267,0.1635,6.744454481561951,62.50854291310472,27.06165359298799,21.37919115105426,79.0398381763345,3489,44.48511857392965
3413,UTT_0111,Shivpur,Varanasi,Uttar Pradesh,26.95855,77.02748,39.048061075769894,77.6,Baseline,15.39,6.0291,6.9568,0.1427,0.1347,58.04,0.0624,0.1244,0.1569,10.066541019755384,50.577100029399055,40.788750377196905,59.09090909090908,35.85859809348465,3413,45.694731816011455
5618,UTT_0112,Ramkhurd,Moradabad,Uttar Pradesh,25.46909,78.00735,24.87215746247474,55.3,Baseline,23.49,1.077,1.33,0.099,0.0918,45.19,-0.0634,0.0217,0.0319,10.027916531512059,34.04489276973651,31.185035208235018,41.69835234474017,4.759626448963771,5618,10.600031831927422
1000,UTT_0113,Kanpurnagar,Agra,Uttar Pradesh,24.92348,80.62583,55.68397887266875,84.6,High,121.86,4.8308,10.7174,0.1269,0.1243,82.05,-0.0951,0.0385,0.0599,58.080762356660294,45.57543917254965,58.797975779013946,21.64707915658485,9.846897370365436,1000,84.09995225210886
2571,UTT_0114,Shivkalan,Prayagraj,Uttar Pradesh,28.75071,81.4006,44.0884334522469,61.9,Moderate,77.26,1.3301,2.3577,0.0768,0.0721,64.11,0.082,0.1381,0.145,34.77505588419877,26.046053460500236,45.60900262437608,58.96416637861505,40.00714640438959,2571,59.095973261180966
4521,UTT_0115,Rampada,Gorakhpur,Uttar Pradesh,27.06081,82.37837,32.81663337089795,81.1,Baseline,9.79,7.9053,8.6796,0.1645,0.1402,46.6,-0.0732,0.0438,0.1328,8.1761927537509,55.78875428100169,31.832888848815212,47.01002419633597,11.45181022056953,4521,28.059844023555623
201,UTT_0116,Tulsitola,Agra,Uttar Pradesh,24.69392,77.88235,70.09854644432517,90.4,Very High,122.05,6.8396,15.1876,0.1836,0.1821,100.2,0.0274,0.0501,0.1072,59.11301914984683,67.43384253549841,75.02685301771352,38.42032492222606,13.359536816095154,201,96.81680725767944
3587,UTT_0117,Ramnagar,Lucknow,Uttar Pradesh,27.18406,84.25244,37.99332341049342,83.7,Baseline,34.56,7.552,10.1617,0.1102,0.1041,42.21,0.1044,0.1529,0.15,19.50046426607581,38.53111529400983,28.975974443965494,63.06026039866342,44.4887898351482,3587,42.92535413019258
638,UTT_0118,Varanasiwadi,Lucknow,Uttar Pradesh,25.98509,80.84541,60.34891154321684,86.8,High,164.09,4.6336,12.2367,0.1254,0.1511,27.85,-0.0139,0.1162,0.1022,77.03225190453189,50.4052872518737,17.540235932282975,38.152436916695464,33.37552538184813,638,89.86153111570906
2781,UTT_0119,Ganganagar,Prayagraj,Uttar Pradesh,27.81545,79.49877,42.74401860224133,62.7,Moderate,32.61,1.8813,2.4947,0.1969,0.2285,19.8,-0.0279,0.1685,0.1917,15.233307010902152,78.83075677801405,12.332738820670325,42.3925567461689,49.212684262164025,2781,55.75362088174439
1913,UTT_0120,Rampur,Meerut,Uttar Pradesh,28.93281,83.02696,48.485146417644295,55.0,Moderate,99.2,0.6479,1.2906,0.1135,0.1394,42.77,0.0242,0.1547,0.1427,43.312529053816384,45.89997441898644,29.697406735338657,40.10254637631063,45.033854576726945,1913,69.56867738341556
2517,UTT_0121,Varanasikhurd,Moradabad,Uttar Pradesh,26.81305,83.49194,44.46553265051916,63.9,Moderate,60.64,1.7056,2.74,0.1439,0.1404,85.51,-0.0723,0.0069,0.1215,27.77387763484054,51.89433132376016,61.99141681646443,28.715865883166256,0.27798301820516214,2517,59.95543530160751
1157,UTT_0122,Gangatola,Prayagraj,Uttar Pradesh,25.40582,83.36589,54.15965494509856,75.7,High,125.06,2.747,6.1823,0.0897,0.0859,33.33,0.042,0.2502,0.1826,58.053008411477734,31.143165860419295,22.50126582924521,54.574259707339536,73.95256725493282,1157,81.60114594938723
3994,UTT_0123,Gangatola,Gorakhpur,Uttar Pradesh,29.21473,80.78692,35.94545987782572,64.9,Baseline,77.76,1.6665,2.9625,0.0316,0.034,37.2,-0.0677,0.3116,0.182,35.481343296110175,10.143826385097338,24.552323883863963,23.116142412720354,92.54533121767463,3994,36.44755689957027
269,UTT_0124,Tulsitola,Kanpur Nagar,Uttar Pradesh,29.89932,83.08542,68.08846623932689,75.0,Very High,168.75,2.2034,5.9215,0.1218,0.1245,52.13,0.0699,0.1541,0.1953,77.1808929727701,44.64001405046712,36.064299234590635,63.12075123862195,44.85216632953402,269,95.73452172529046
1200,UTT_0125,Ganganagar,Kanpur Nagar,Uttar Pradesh,28.05508,82.27845,53.87925920055032,100.0,High,78.53,16.5825,29.6051,0.0837,0.0943,81.11,-0.05,0.3072,0.111,41.82096755743752,31.601333267153578,57.52768077753493,20.768521719092053,91.2129507382599,1200,80.91675950978832
2677,UTT_0126,Shivwadi,Aligarh,Uttar Pradesh,25.54111,77.39372,43.362821872611605,78.5,Moderate,67.19,4.4177,7.3857,0.1433,0.1379,18.03,0.0282,0.1823,0.1518,33.02788538376344,51.302531756728364,11.023315288133784,52.13734301186771,53.391513947601105,2677,57.40888110775108
4479,UTT_0127,Varanasipada,Aligarh,Uttar Pradesh,26.2479,79.62846,33.070830814501626,53.8,Baseline,15.53,0.993,1.1472,0.155,0.1333,48.32,0.0681,0.0921,0.0574,6.283350721774402,52.65794366831732,33.49521345357984,45.468948035487955,26.077714119599317,4479,28.72831449944294
2326,UTT_0128,Varanasitola,Meerut,Uttar Pradesh,25.93997,81.36282,45.679595266761325,91.0,Moderate,34.62,11.7098,15.764,0.1627,0.1995,81.26,-0.142,0.0584,0.1254,20.72079962961043,66.76568173401088,57.362128813250784,19.236087106809535,15.872890902263833,2326,62.99538437052363
1464,UTT_0129,Shivtola,Prayagraj,Uttar Pradesh,28.96583,84.11572,51.8319581338166,64.1,High,90.27,1.4592,2.7765,0.0714,0.0608,68.38,-0.0051,0.2907,0.2155,40.848301920917905,22.857971921974084,48.04581695800763,54.22571724853093,86.21652394045469,1464,76.7149450899252
2891,UTT_0130,Tulsigaon,Moradabad,Uttar Pradesh,29.9743,78.2546,42.04542220910184,97.9,Moderate,83.88,12.7768,23.4945,0.0669,0.0581,37.18,0.0575,0.1914,0.1463,43.52279832208489,21.48346970177119,25.29406473347622,48.51077313054499,56.147119030027,2891,54.00286487346809
1135,UTT_0131,Varanasinagar,Meerut,Uttar Pradesh,30.16533,77.97191,54.40745544387449,58.1,High,83.51,0.9346,1.7152,0.0621,0.0623,107.24,0.0449,0.2421,0.0552,36.90346554534197,21.36892785008762,79.65358916020602,43.08964166378614,71.49977591782846,1135,81.9512971510425
2431,UTT_0132,Tulsipur,Varanasi,Uttar Pradesh,26.80253,80.25138,45.0292346309826,63.6,Moderate,95.66,1.3716,2.6837,0.0913,0.1129,41.36,0.0376,0.1115,0.1548,43.14845750700705,36.602994124003,28.47985018876326,52.822905864730956,31.95230077883695,2431,61.32420818080535
5993,UTT_0133,Varanasikalan,Kanpur Nagar,Uttar Pradesh,28.08796,84.28917,19.932737750950245,75.8,Baseline,9.69,5.6635,6.2122,0.0579,0.0599,46.23,-0.0538,0.041,0.0884,7.268463068992323,20.108967481568303,31.23692304289826,42.211084226293345,10.603931733669256,5993,4.631545440076397
4143,UTT_0134,Kanpurkalan,Moradabad,Uttar Pradesh,25.15798,77.91108,35.14675134872595,71.5,Baseline,14.61,4.0839,4.6805,0.0723,0.0892,91.17,0.0936,0.08,0.062,8.733953544242286,28.45143234585529,66.03919955784758,51.97027307293466,22.41366780120883,4143,34.07607830654146
2532,UTT_0135,Shivkalan,Lucknow,Uttar Pradesh,29.28072,82.35704,44.345224608433305,69.2,Moderate,101.5,1.9989,4.0277,0.106,0.1237,27.54,0.0578,0.0463,0.1333,46.632784040450275,41.4710228205549,17.491963233641346,64.90955179168105,12.20884458387335,2532,59.71669584593348
4500,UTT_0136,Harigaon,Gorakhpur,Uttar Pradesh,27.63543,81.45443,32.9423734392137,63.6,Baseline,45.77,1.8383,2.6797,0.0868,0.0892,24.56,0.0986,0.1813,0.0989,21.17899176025936,31.219527094875005,15.171896528002094,55.576679340937886,53.088700202279576,4500,28.394079261499282
3152,UTT_0137,Ramwadi,Moradabad,Uttar Pradesh,26.36167,77.98593,40.57028071081099,79.8,Baseline,117.58,3.6748,7.9956,0.0542,0.0648,57.77,-0.0649,0.0236,0.1361,55.42038941913516,20.33805118493545,40.460198309349735,18.852978453738903,5.334972565074673,3152,49.84879834473978
4927,UTT_0138,Shivkalan,Prayagraj,Uttar Pradesh,30.37796,84.44512,30.463632494073295,53.9,Baseline,13.6,1.0198,1.1585,0.1154,0.1157,62.37,0.0237,0.005982,0.0372,5.448989926969834,41.73828714114991,43.660656963783346,61.35787533125935,0.0,4927,21.597962756644915
5324,UTT_0139,Hariwadi,Bareilly,Uttar Pradesh,27.17135,77.66681,27.44441140675142,81.8,Baseline,70.13,5.3104,9.0345,0.010664,0.0099,34.37,-0.0838,0.1803,0.1183,34.84923940586105,1.546314997728253,22.78824383284376,24.645696508814375,52.78588645695804,5324,15.279325163138626
3722,UTT_0140,Shivnagar,Kanpur Nagar,Uttar Pradesh,25.92479,79.01459,37.34270972561991,60.2,Baseline,46.78,1.3988,2.0532,0.0871,0.091,53.03,0.096,0.1233,0.1137,21.07584255673703,31.62042357576751,37.50801443757733,61.71217882244497,35.52550297363098,3722,40.77669902912621
2343,UTT_0141,Gangawadi,Prayagraj,Uttar Pradesh,24.67152,80.09015,45.533948927044406,55.6,Moderate,95.55,0.7012,1.3712,0.1208,0.1168,28.58,0.0414,0.1311,0.1632,41.80696471834898,42.979157201055294,18.091225192989775,60.306486922456486,37.88745018713889,2343,62.72481298742639
4768,UTT_0142,Tulsiwadi,Agra,Uttar Pradesh,26.30444,83.89636,31.408816287116693,58.1,Baseline,27.28,1.3461,1.7133,0.0883,0.0778,47.07,-0.0827,0.2303,0.0683,12.14366902341937,29.329586542096028,31.943469480064753,31.734646848715286,67.92657372303444,4768,24.12860098678975
86,UTT_0143,Ramkalan,Lucknow,Uttar Pradesh,28.19822,80.24846,75.72818363076287,88.7,Elite,145.61,5.5751,13.6932,0.2108,0.1786,65.46,0.0004,0.182,0.2469,69.20203532171331,71.95824567699958,46.79306599898648,51.67646042170756,53.30066982400464,86,98.64714308451377
1934,UTT_0144,Gangagaon,Meerut,Uttar Pradesh,29.57404,80.01233,48.32989898773097,68.5,Moderate,62.79,2.3563,3.8358,0.1166,0.1207,65.05,-0.0142,0.2188,0.142,29.47476623792948,42.92188627521351,46.77722319700938,41.214425625072,64.44421565183686,1934,69.2344421454719
2063,UTT_0145,Varanasikalan,Meerut,Uttar Pradesh,24.97655,82.49996,47.44835463212901,55.9,Moderate,114.26,0.6559,1.4054,0.0545,0.047,82.9,-0.209,0.1538,0.0479,50.08690241750505,16.99724717749787,60.51357047633244,19.30521949533356,44.76132220593757,2063,67.18128282667516
5398,UTT_0146,Kanpurnagar,Agra,Uttar Pradesh,28.53871,78.38114,26.956811310804678,71.8,Baseline,12.91,4.2567,4.8064,0.149,0.1521,16.4,0.0621,0.0674,0.0588,8.049799497367225,55.10150317090024,9.780452789407054,41.00414794331144,18.598214610157584,5398,14.101543848480025
5408,UTT_0147,Shivnagar,Varanasi,Uttar Pradesh,25.65505,83.08152,26.84681745703896,83.8,Baseline,28.34,7.9788,10.2401,0.0543,0.0569,32.58,-0.0057,0.1088,0.0943,16.782379955934772,18.849007113048984,31.92688238537733,43.39497637976724,31.134703666468823,5408,13.942384211363997
2568,UTT_0148,Shivtola,Kanpur Nagar,Uttar Pradesh,28.63006,77.05585,44.095595847554776,62.3,Moderate,47.86,1.637,2.4204,0.1204,0.1243,76.0,0.0427,0.0547,0.0714,21.884713695749397,44.33456911264426,55.35594097631212,64.1750201636133,14.752480044574181,2568,59.14372115231578
1515,UTT_0149,Ramwadi,Agra,Uttar Pradesh,26.53112,84.14387,51.44626018855916,100.0,High,24.79,38.0993,47.5432,0.0787,0.0804,99.57,0.0803,0.2788,0.1698,19.51357284542326,27.993264939120998,70.94004807280285,70.90390597995159,82.61304037112852,1515,75.90323094063346
1214,UTT_0150,Gangapada,Gorakhpur,Uttar Pradesh,24.60756,77.1896,53.75018570676771,83.4,High,107.19,4.826,9.999,0.0758,0.0743,73.94,0.1375,0.098,0.1529,51.43592900342057,26.275137163867385,52.9158304892491,72.01002419633598,27.86431521699633,1214,80.69393601782589
1237,UTT_0151,Gangagaon,Aligarh,Uttar Pradesh,27.30447,81.47466,53.58266144929268,86.0,High,120.8,5.3016,11.7061,0.104,0.1267,50.49,0.0178,0.0469,0.0646,57.851830741517986,41.661925906694194,35.36934249819933,60.36409724622652,12.390532831066263,1237,80.32786885245902
4394,UTT_0152,Gangakhurd,Aligarh,Uttar Pradesh,27.09068,78.3706,33.540531036822145,73.3,Baseline,36.88,3.8574,5.28,0.1645,0.1447,17.8,0.0315,0.0444,0.0251,18.83380517618266,56.64781816862849,11.047026327334404,54.525290932135036,11.633498467762447,4394,30.081171414929177
5666,UTT_0153,Shivkhurd,Gorakhpur,Uttar Pradesh,25.84778,81.50077,24.400332272676014,72.9,Baseline,18.99,4.324,5.1452,0.0918,0.0837,40.48,-0.0578,0.076,0.0619,10.893250231159328,31.124075551805362,27.71386666230014,32.837884548911155,21.20241281992272,5666,9.836065573770492
3970,UTT_0154,Shivnagar,Gorakhpur,Uttar Pradesh,28.35509,82.01944,36.09204811649671,71.1,Baseline,49.1,3.0594,4.5616,0.132,0.1426,25.66,0.147,0.0556,-0.015,23.85760832209111,50.04257138820905,16.400830120292586,59.004493605254055,15.025012415363555,3970,36.829540028648736
4360,UTT_0155,Varanasipada,Aligarh,Uttar Pradesh,27.20926,81.83299,33.73597166206506,58.7,Baseline,70.24,1.0613,1.8067,0.1103,0.1233,31.0,-0.0358,0.0297,-0.0119,31.158048582210967,42.215544856498134,20.685085288501675,34.1513999308676,7.182136411535992,4360,30.622314181123667
1091,UTT_0156,Shivpada,Gorakhpur,Uttar Pradesh,26.39626,81.4763,54.88681977256749,100.0,High,85.12,23.4591,43.4277,0.1394,0.122,67.41,0.0489,0.1219,0.1128,45.816480172277615,47.52265065117041,47.874097996980716,50.15842839036755,35.101563730180835,1091,82.65159955435301
6036,UTT_0157,Ramnagar,Moradabad,Uttar Pradesh,29.60755,78.07488,19.159001886941077,65.4,Baseline,18.67,2.5822,3.0644,0.0742,0.0681,20.35,-0.0693,0.0854,0.1487,9.538890188754063,24.786093091980916,12.134756959721642,41.37285401543956,24.048862025945084,6036,3.9471590004774795
2686,UTT_0158,Ramwadi,Gorakhpur,Uttar Pradesh,28.95466,77.28242,43.28216749740915,72.7,Moderate,177.1,1.8398,5.0981,0.0454,0.0413,11.92,-0.0816,0.0713,0.14,80.48557888421618,14.171881502636369,5.980944830685103,21.938011291623454,19.77918821691154,2686,57.26563743434665
1546,UTT_0159,Varanasikhurd,Varanasi,Uttar Pradesh,25.7469,84.43312,51.24529752797024,93.0,High,127.94,7.7675,17.7051,0.1391,0.1166,43.72,-0.06,0.0564,0.1427,62.130650746212154,46.43450306017645,30.19810307433293,22.923147828090787,15.267263411620778,1546,75.40983606557377
3769,UTT_0160,Shivwadi,Meerut,Uttar Pradesh,29.80764,77.83046,37.12466476257084,62.0,Baseline,98.32,1.195,2.37,0.0496,0.0464,63.76,-0.119,0.0334,0.1082,44.05838432109404,15.947280203731767,44.49522174712718,32.02557898375388,8.302547269225645,3769,40.028648734680885
5394,UTT_0161,Tulsipur,Meerut,Uttar Pradesh,29.23561,77.95943,26.996062915702552,81.0,Baseline,39.05,6.2111,8.6368,0.035,0.0397,49.34,-0.0189,0.1389,0.0608,21.046192801306308,11.881044468964882,34.12966982537403,33.520566885585886,40.24939740064681,5394,14.165207703326436
3409,UTT_0162,Haripada,Moradabad,Uttar Pradesh,28.98442,82.60235,39.08944607797452,92.5,Baseline,65.7,10.3887,17.2138,0.0766,0.0842,30.53,0.1425,0.0994,0.1438,34.64861317806075,28.317800185557786,20.498267818207992,77.17190920612973,28.288254460446463,3409,45.75839567085787
2791,UTT_0163,Gangatola,Prayagraj,Uttar Pradesh,25.95097,81.6504,42.67986178190511,55.8,Moderate,47.83,0.9434,1.3946,0.0774,0.0698,90.36,-0.0382,0.2381,0.139,20.82495113659781,25.721518214063437,65.38050050920252,27.92948496370549,70.28852093654235,2791,55.594461244628356
2865,UTT_0164,Gangakalan,Agra,Uttar Pradesh,29.09692,79.17303,42.21835350241567,92.7,Moderate,79.82,9.6764,17.4,0.1654,0.1716,11.62,0.0152,0.0305,0.2258,40.895422233045174,61.95492396330077,5.618899590872927,45.932711141836606,7.424387407793213,2865,54.41667992996976
